year,admin1,fatalities
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,9
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,1
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,5
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Haut-Uele,7
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Ituri,100
2008,Ituri,10
2008,Nord-Kivu,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Ituri,10
2008,Ituri,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Ituri,10
2008,Nord-Kivu,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Ituri,10
2008,Ituri,10
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Ituri,0
2008,Ituri,10
2008,Ituri,10
2008,Ituri,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Ituri,10
2008,Ituri,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Ituri,0
2008,Ituri,10
2008,Kinshasa,0
2008,Ituri,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Nord-Kivu,16
2008,Nord-Kivu,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Ituri,10
2008,Ituri,0
2008,Ituri,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Ituri,0
2008,Ituri,0
2008,Ituri,10
2008,Tshopo,5
2008,Ituri,10
2008,Sud-Kivu,0
2008,Ituri,0
2008,Ituri,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Ituri,10
2008,Haut-Uele,0
2008,Ituri,0
2008,Ituri,0
2008,Ituri,10
2008,Ituri,0
2008,Haut-Uele,0
2008,Ituri,0
2008,Ituri,0
2008,Haut-Katanga,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Ituri,10
2008,Haut-Uele,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Ituri,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Ituri,1
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Haut-Uele,19
2008,Haut-Uele,19
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Haut-Uele,19
2008,Haut-Uele,15
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Haut-Uele,15
2008,Haut-Uele,0
2008,Haut-Uele,19
2008,Haut-Uele,19
2008,Nord-Kivu,0
2008,Haut-Uele,15
2008,Haut-Uele,0
2008,Tshopo,12
2008,Haut-Uele,15
2008,Haut-Uele,19
2008,Haut-Uele,0
2008,Haut-Uele,20
2008,Haut-Uele,33
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Sud-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,2
2008,Sud-Kivu,0
2008,Nord-Kivu,9
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,9
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,20
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Sud-Kivu,10
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,6
2008,Ituri,0
2008,Nord-Kivu,6
2008,Haut-Uele,0
2008,Nord-Kivu,0
2008,Ituri,0
2008,Ituri,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,2
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,3
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Tanganyika,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,1
2008,Nord-Kivu,1
2008,Nord-Kivu,0
2008,Tshopo,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Haut-Uele,0
2008,Sud-Kivu,0
2008,Bas-Uele,10
2008,Nord-Kivu,3
2008,Bas-Uele,11
2008,Nord-Kivu,3
2008,Tshopo,30
2008,Kwilu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Tshopo,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Haut-Uele,0
2008,Maniema,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Nord-Kivu,1
2008,Tshopo,0
2008,Nord-Kivu,0
2008,Nord-Kivu,2
2008,Nord-Kivu,0
2008,Sud-Kivu,2
2008,Nord-Kivu,1
2008,Nord-Kivu,0
2008,Haut-Uele,7
2008,Nord-Kivu,0
2008,Tshopo,0
2008,Nord-Kivu,0
2008,Nord-Kivu,0
2008,Tanganyika,0
2008,Nord-Kivu,0
2008,Nord-Kivu,5
2008,Tanganyika,0
2008,Tshopo,2
2008,Haut-Uele,9
2008,Sud-Kivu,0
2008,Haut-Uele,0
2008,Nord-Kivu,5
2008,Kongo-Central,0
2008,Sud-Kivu,0
2008,Kongo-Central,5
2008,Haut-Uele,1
2008,Kongo-Central,22
2008,Kwilu,0
2008,Kwilu,6
2008,Nord-Kivu,0
2008,Ituri,0
2008,Haut-Lomami,0
2008,Nord-Kivu,6
2008,Ituri,0
2008,Ituri,0
2008,Ituri,0
2008,Nord-Kivu,3
2008,Ituri,0
2008,Ituri,0
2008,Tanganyika,0
2008,Ituri,0
2008,Sud-Kivu,0
2008,Nord-Kivu,0
2008,Maniema,0
2008,Ituri,5
2008,Ituri,5
2008,Nord-Kivu,0
2008,Ituri,1
2008,Ituri,1
2008,Nord-Kivu,0
2008,Ituri,1
2008,Nord-Kivu,0
2008,Ituri,1
2008,Ituri,0
2008,Nord-Kivu,0
2008,Ituri,1
2008,Nord-Kivu,0
2008,Ituri,1
2008,Nord-Kivu,0
2008,Ituri,1
2008,Nord-Kivu,0
2008,Ituri,1
2008,Ituri,1
2008,Haut-Uele,0
2008,Nord-Kivu,10
2008,Haut-Uele,0
2007,Haut-Uele,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Haut-Uele,0
2007,Nord-Kivu,0
2007,Haut-Uele,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Tanganyika,0
2007,Tanganyika,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Ituri,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Tanganyika,0
2007,Nord-Kivu,0
2007,Ituri,10
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Tanganyika,0
2007,Sud-Kivu,0
2007,Ituri,0
2007,Ituri,10
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Kasai-Oriental,12
2007,Kasai-Oriental,5
2007,Kasai-Oriental,13
2007,Nord-Kivu,0
2007,Nord-Kivu,1
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,50
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,10
2007,Nord-Kivu,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Maniema,2
2007,Maniema,1
2007,Maniema,1
2007,Maniema,1
2007,Maniema,1
2007,Maniema,1
2007,Ituri,0
2007,Ituri,0
2007,Ituri,10
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,3
2007,Sud-Kivu,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Haut-Uele,8
2007,Tanganyika,0
2007,Sud-Kivu,0
2007,Sud-Kivu,0
2007,Ituri,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,5
2007,Sud-Kivu,0
2007,Nord-Kivu,10
2007,Nord-Kivu,7
2007,Nord-Kivu,1
2007,Nord-Kivu,1
2007,Tanganyika,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Lomami,3
2007,Sud-Kivu,0
2007,Sud-Kivu,1
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Sud-Kivu,17
2007,Nord-Kivu,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Uele,0
2007,Ituri,0
2007,Nord-Kivu,1
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Sud-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Haut-Katanga,0
2007,Haut-Katanga,0
2007,Haut-Katanga,0
2007,Nord-Kivu,1
2007,Haut-Katanga,12
2007,Haut-Katanga,0
2007,Nord-Kivu,0
2007,Haut-Katanga,0
2007,Nord-Kivu,7
2007,Haut-Katanga,0
2007,Sud-Kivu,0
2007,Maniema,0
2007,Equateur,0
2007,Sud-Kivu,0
2007,Sud-Kivu,1
2007,Sud-Kivu,0
2007,Sud-Kivu,1
2007,Ituri,0
2007,Ituri,0
2007,Sud-Kivu,0
2007,Haut-Uele,0
2007,Haut-Uele,0
2007,Haut-Katanga,0
2007,Kinshasa,0
2007,Kinshasa,0
2007,Kinshasa,0
2007,Kinshasa,0
2007,Ituri,0
2007,Ituri,0
2007,Maniema,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,5
2007,Sud-Kivu,1
2007,Nord-Kivu,0
2007,Tanganyika,0
2007,Ituri,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Ituri,0
2007,Nord-Kivu,9
2007,Nord-Kivu,4
2007,Haut-Uele,0
2007,Ituri,0
2007,Kongo-Central,19
2007,Nord-Kivu,0
2007,Nord-Kivu,0
2007,Kongo-Central,19
2007,Kongo-Central,19
2007,Nord-Kivu,0
2007,Kongo-Central,19
2007,Kongo-Central,19
2007,Ituri,0
2007,Kongo-Central,19
2007,Ituri,0
2007,Kongo-Central,20
2007,Ituri,0
2007,Sud-Kivu,0
2007,Tanganyika,0
2007,Nord-Kivu,7
2007,Nord-Kivu,0
2007,Nord-Kivu,10
2006,Ituri,0
2006,Nord-Kivu,0
2006,Ituri,4
2006,Sud-Kivu,0
2006,Ituri,0
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,1
2006,Ituri,1
2006,Ituri,1
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Kinshasa,0
2006,Ituri,0
2006,Kinshasa,4
2006,Sud-Kivu,0
2006,Sud-Kivu,1
2006,Sud-Kivu,1
2006,Sud-Kivu,7
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Haut-Katanga,0
2006,Sankuru,0
2006,Equateur,0
2006,Nord-Kivu,0
2006,Haut-Uele,0
2006,Kinshasa,0
2006,Ituri,3
2006,Ituri,3
2006,Nord-Kivu,3
2006,Ituri,3
2006,Ituri,3
2006,Ituri,4
2006,Haut-Uele,0
2006,Ituri,0
2006,Nord-Kivu,0
2006,Tshopo,14
2006,Tshopo,0
2006,Ituri,14
2006,Tanganyika,0
2006,Nord-Kivu,1
2006,Nord-Kivu,1
2006,Ituri,0
2006,Ituri,0
2006,Ituri,2
2006,Ituri,8
2006,Ituri,0
2006,Ituri,0
2006,Nord-Kivu,3
2006,Ituri,1
2006,Haut-Uele,0
2006,Ituri,0
2006,Ituri,0
2006,Nord-Kivu,1
2006,Nord-Kivu,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Tshopo,0
2006,Ituri,1
2006,Ituri,0
2006,Sud-Kivu,0
2006,Kinshasa,22
2006,Kinshasa,22
2006,Tshopo,0
2006,Kinshasa,22
2006,Sud-Kivu,6
2006,Nord-Kivu,4
2006,Sud-Kivu,0
2006,Nord-Kivu,4
2006,Nord-Kivu,0
2006,Tshopo,6
2006,Sud-Kivu,0
2006,Haut-Uele,0
2006,Nord-Kivu,25
2006,Nord-Kivu,0
2006,Ituri,0
2006,Kinshasa,6
2006,Kinshasa,0
2006,Sud-Kivu,0
2006,Sud-Kivu,4
2006,Nord-Kivu,2
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,1
2006,Ituri,0
2006,Ituri,0
2006,Ituri,7
2006,Ituri,0
2006,Ituri,0
2006,Ituri,7
2006,Ituri,0
2006,Ituri,0
2006,Ituri,7
2006,Kongo-Central,13
2006,Ituri,0
2006,Ituri,7
2006,Nord-Kivu,0
2006,Ituri,5
2006,Nord-Kivu,0
2006,Ituri,6
2006,Ituri,0
2006,Nord-Kivu,0
2006,Sud-Kivu,1
2006,Nord-Kivu,0
2006,Ituri,0
2006,Nord-Kivu,0
2006,Tanganyika,1
2006,Tanganyika,0
2006,Sud-Kivu,2
2006,Tanganyika,0
2006,Tanganyika,0
2006,Tanganyika,0
2006,Haut-Lomami,0
2006,Sud-Kivu,2
2006,Sud-Kivu,1
2006,Sud-Kivu,1
2006,Nord-Kivu,2
2006,Nord-Kivu,1
2006,Nord-Kivu,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Sud-Kivu,0
2006,Ituri,0
2006,Ituri,0
2006,Tanganyika,0
2006,Haut-Katanga,0
2006,Tanganyika,0
2006,Ituri,0
2006,Ituri,0
2006,Ituri,0
2006,Sud-Kivu,0
2006,Maniema,0
2006,Sud-Kivu,1
2006,Haut-Uele,0
2006,Ituri,8
2006,Nord-Kivu,8
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Haut-Uele,0
2006,Ituri,38
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Ituri,4
2006,Tanganyika,0
2006,Ituri,0
2006,Ituri,0
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Ituri,0
2006,Sud-Kivu,1
2006,Sud-Kivu,0
2006,Ituri,0
2006,Sud-Kivu,1
2006,Haut-Uele,0
2006,Sud-Kivu,1
2006,Sud-Kivu,1
2006,Nord-Kivu,2
2006,Sud-Kivu,1
2006,Sud-Kivu,1
2006,Sud-Kivu,1
2006,Sud-Kivu,1
2006,Sud-Kivu,0
2006,Sud-Kivu,1
2006,Sud-Kivu,0
2006,Tanganyika,1
2006,Haut-Uele,0
2006,Sud-Kivu,1
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Tanganyika,1
2006,Sud-Kivu,4
2006,Haut-Katanga,0
2006,Lualaba,0
2006,Kwango,10
2006,Ituri,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Ituri,0
2006,Ituri,0
2006,Maniema,0
2006,Nord-Kivu,0
2006,Ituri,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Ituri,0
2006,Haut-Katanga,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Tanganyika,0
2006,Nord-Kivu,0
2006,Haut-Uele,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,4
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Sud-Kivu,0
2006,Haut-Uele,15
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Haut-Uele,22
2006,Haut-Uele,8
2006,Nord-Kivu,0
2006,Tanganyika,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Haut-Uele,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Haut-Lomami,0
2006,Haut-Lomami,0
2006,Nord-Kivu,0
2006,Kongo-Central,0
2006,Sud-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Maniema,0
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,3
2006,Nord-Kivu,0
2006,Nord-Kivu,0
2006,Nord-Kivu,1
2006,Nord-Kivu,0
2006,Haut-Katanga,0
2006,Nord-Kivu,0
2006,Ituri,0
2006,Sud-Kivu,0
2006,Ituri,0
2006,Sud-Kivu,0
2006,Haut-Lomami,0
2006,Haut-Katanga,0
2005,Haut-Lomami,0
2005,Ituri,11
2005,Nord-Kivu,0
2005,Ituri,1
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Sud-Ubangi,0
2005,Sud-Kivu,3
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Ituri,0
2005,Sud-Kivu,0
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Nord-Kivu,3
2005,Ituri,0
2005,Nord-Kivu,0
2005,Sud-Kivu,0
2005,Sud-Kivu,0
2005,Nord-Kivu,0
2005,Haut-Katanga,0
2005,Haut-Lomami,0
2005,Nord-Kivu,5
2005,Ituri,17
2005,Haut-Katanga,0
2005,Sud-Kivu,0
2005,Ituri,0
2005,Nord-Kivu,0
2005,Ituri,0
2005,Ituri,0
2005,Ituri,0
2005,Ituri,0
2005,Ituri,0
2005,Haut-Katanga,0
2005,Haut-Katanga,0
2005,Ituri,0
2005,Ituri,0
2005,Ituri,0
2005,Sud-Kivu,3
2005,Ituri,0
2005,Haut-Katanga,0
2005,Haut-Katanga,0
2005,Ituri,0
2005,Nord-Kivu,0
2005,Haut-Katanga,0
2005,Ituri,0
2005,Ituri,0
2005,Haut-Uele,0
2005,Nord-Kivu,0
2005,Haut-Katanga,2
2005,Nord-Kivu,0
2005,Ituri,0
2005,Haut-Katanga,0
2005,Ituri,0
2005,Ituri,0
2005,Ituri,0
2005,Nord-Kivu,0
2005,Ituri,1
2005,Nord-Kivu,0
2005,Ituri,0
2005,Nord-Kivu,1
2005,Kwilu,0
2005,Kinshasa,0
2005,Sud-Kivu,11
2005,Nord-Kivu,0
2005,Nord-Kivu,3
2005,Nord-Kivu,3
2005,Ituri,0
2005,Nord-Kivu,0
2005,Sud-Kivu,0
2005,Nord-Kivu,7
2005,Nord-Kivu,0
2005,Tshuapa,0
2005,Sud-Kivu,0
2005,Kinshasa,0
2005,Sud-Kivu,0
2005,Nord-Kivu,11
2005,Tanganyika,2
2005,Nord-Kivu,0
2005,Nord-Kivu,34
2005,Haut-Uele,12
2005,Nord-Kivu,1
2005,Tanganyika,0
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Tanganyika,1
2005,Nord-Kivu,0
2005,Sankuru,0
2005,Kasai-Oriental,0
2005,Kasai-Oriental,1
2005,Sud-Kivu,0
2005,Kasai-Oriental,3
2005,Sud-Kivu,0
2005,Ituri,0
2005,Ituri,0
2005,Ituri,0
2005,Nord-Kivu,0
2005,Haut-Uele,0
2005,Nord-Kivu,0
2005,Sud-Kivu,1
2005,Sud-Kivu,25
2005,Haut-Uele,0
2005,Haut-Uele,0
2005,Sud-Kivu,0
2005,Nord-Kivu,0
2005,Haut-Uele,0
2005,Sud-Kivu,0
2005,Ituri,0
2005,Sud-Kivu,0
2005,Haut-Uele,0
2005,Sud-Kivu,0
2005,Ituri,0
2005,Sud-Kivu,0
2005,Ituri,0
2005,Tshopo,0
2005,Sud-Kivu,0
2005,Nord-Kivu,1
2005,Sud-Kivu,0
2005,Nord-Kivu,0
2005,Nord-Kivu,0
2005,Haut-Uele,0
2005,Nord-Kivu,0
2005,Kinshasa,0
2005,Nord-Kivu,0
2005,Mai-Ndombe,0
2005,Ituri,0
2005,Ituri,0
2005,Nord-Kivu,1
2005,Sud-Kivu,0
2005,Sud-Kivu,0
2005,Sud-Kivu,0
2005,Tshopo,0
2005,Nord-Kivu,0
2005,Haut-Lomami,0
2005,Nord-Kivu,5
2005,Nord-Kivu,0
2005,Nord-Kivu,5
2005,Nord-Kivu,10
2005,Nord-Kivu,0
2005,Bas-Uele,0
2005,Ituri,1
2005,Haut-Katanga,0
2005,Nord-Kivu,0
2005,Haut-Katanga,0
